country_code,year,tourist_arrivals,co2_pc,life_exp,broadband_p100,mobile_p100,hosp_beds_p1000,tour_receipts_pctexp,pm25,renew_energy_pct,rnd_pct_gdp,population,gdp_pc,urban_pct,region,income_group,country_name
ARM,2014,1204000.0,1.9027589101995,74.8731707317073,9.3376315946157,118.365417451689,4.28,29.9546872762265,28.478768503414,7.1,0.24151,3013800,3852.11800610384,64.4142934233291,Europe & Central Asia,Upper middle income,Armenia
ASM,2014,21600.0003814697,,72.687,,,,,4.29679944206415,0.2,,53466,12026.3344929488,85.0351448001542,East Asia & Pacific,High income,American Samoa
ATG,2014,771000.0,5.37764854614412,76.912,12.1151354700614,135.234608235228,3.95,78.1672423491258,7.35833432193136,0.1,,88765,15532.1062063584,25.0899726107741,Latin America & Caribbean,High income,Antigua and Barbuda
AUS,2014,6922000.0,15.3701377604233,82.3,27.7000785019208,106.206237340596,3.77,11.8867749890493,6.04064376240177,9.3,,23475686,62817.2061751737,86.7221289343356,East Asia & Pacific,High income,Australia
AUT,2014,25291000.0,6.873713220337,81.490243902439,27.597689562142,151.531145320495,7.58,,13.6682418765719,35.7,3.11263,8546356,51314.9722616322,67.4154327591781,Europe & Central Asia,High income,Austria
AZE,2014,2298000.0,3.93156060898919,71.93,19.7076399486748,109.566699179266,4.33,8.33312369983075,27.8735839715851,2.1,0.20978,9535079,7890.84028062087,54.6319175926151,Europe & Central Asia,Upper middle income,Azerbaijan
BDI,2014,235000.0,0.0444853762564713,59.764,0.0157410541043178,29.567783062348,0.69,,36.8085564374889,91.3,,10799785,250.544492155185,13.7839781740413,Sub-Saharan Africa,Low income,Burundi
BEL,2014,7887000.0,8.32815989783976,81.2878048780488,35.7819662752911,113.600257053471,5.85,3.49449225220814,12.9420206201963,9.1,2.35858,11209057,47995.7786961339,85.9848336685807,Europe & Central Asia,High income,Belgium
BEN,2014,265000.0,0.61421385181193,59.008,0.411776822565069,78.5170340826712,0.44,5.02321951988218,32.0556801866944,51.0,,11030004,1204.39918670094,45.2880529235999,Sub-Saharan Africa,Lower middle income,Benin
BFA,2014,191000.0,0.162018806234081,58.331,0.0296662638571705,68.5395525408019,,5.69696647786705,37.4453908399316,78.9,0.19719,18229461,764.861675106225,25.3814155996643,Sub-Saharan Africa,Low income,Burkina Faso
BGD,2014,134000.0,0.459141964802809,70.016,1.95813780918421,80.3128212085608,0.6,0.465858683713146,68.7428624015006,35.4,,157964929,1094.46199702838,29.1944442321013,South Asia,Lower middle income,Bangladesh
BGR,2014,9409000.0,5.87161586934993,74.4658536585366,20.5011345688189,131.33514197996,7.13,12.107981325087,24.5644186833641,17.1,0.79007,7073572,8070.01289303544,73.0844879150391,Europe & Central Asia,Upper middle income,Bulgaria
BHR,2014,10452000.0,23.4497548258489,80.214,21.9044398132914,177.400125528622,1.95,5.96523469895505,49.8530353704297,0.0,0.09713,1314562,26451.7965647453,100.0,Middle East & North Africa,High income,Bahrain
BHS,2014,6320000.0,6.3232575117291,74.029,20.1853004724063,82.3551261058127,2.76,65.6410997354632,5.30154777870129,1.4,,382298,29137.2175632622,82.3180931037043,Latin America & Caribbean,High income,"Bahamas, The"
BIH,2014,536000.0,6.23471916168303,77.089,15.2154563374569,97.9342347136426,2.35,11.9707255671718,28.3747836629907,23.6,0.25725,3564829,5206.06573475132,47.130783484831,Europe & Central Asia,Upper middle income,Bosnia and Herzegovina
BLR,2014,5375000.0,6.70195770525782,72.9707317073171,28.3376939308168,120.366076944418,10.31,2.83569564455593,18.3859366839528,6.7,0.50548,9448515,8341.31809294883,76.3405227661133,Europe & Central Asia,Upper middle income,Belarus
BLZ,2014,1289000.0,1.407601494481,71.437,2.83730221280913,49.3805223502033,1.04,,16.8336459242248,37.4,,348923,6128.12053089077,44.1850161758379,Latin America & Caribbean,Upper middle income,Belize
BMU,2014,580000.0,8.83831498794885,80.199,54.6695210061547,93.6438476916054,,30.1131607820524,5.02432813328673,0.4,0.19083,63529,100961.576602811,100.0,North America,High income,Bermuda
BOL,2014,871000.0,1.93241949870287,66.97,1.59263327264509,96.3263792565653,1.12,5.32798244673039,26.2919232240248,15.0,,10848888,3041.43503162408,68.037425413,Latin America & Caribbean,Lower middle income,Bolivia
BRA,2014,6430000.0,2.59438828549778,74.823,11.9790772854396,140.304679417776,2.48,2.81057483736662,13.1579344238856,41.7,1.26971,200085127,12274.9939689363,85.4331367898168,Latin America & Caribbean,Upper middle income,Brazil
BRB,2014,1079000.0,4.49017767348307,75.926,27.9254745857703,109.738888010692,6.03,38.8232754216893,9.35795525195581,3.0,,278348,20423.7177921163,59.2410313429534,Latin America & Caribbean,High income,Barbados
BRN,2014,,22.1247012416688,74.862,7.26070785842831,108.471265746851,2.69,0.677052870150108,8.92712980084173,0.0,,416750,41026.5084247957,75.0572639801502,East Asia & Pacific,High income,Brunei Darussalam
BTN,2014,133000.0,1.28932137116716,70.504,3.40713016222026,85.1865744422272,1.74,15.019453776963,32.4826578122473,82.1,,733139,2849.49998647303,36.1326606084122,South Asia,Lower middle income,Bhutan
BWA,2014,,3.24328763661634,62.167,1.53265771779946,157.018320070864,2.57,5.58300460501414,12.6783006490467,25.8,,2172044,7122.36423421503,65.0965122400825,Sub-Saharan Africa,Upper middle income,Botswana
CAF,2014,95699.9969482422,0.066593110852834,40.265,,24.9962039132355,,,33.7465914342482,94.8,,4623182,409.8504859647,39.6226521868738,Sub-Saharan Africa,Low income,Central African Republic
CAN,2014,25558000.0,15.1171587794778,81.7843902439025,35.2694249557112,80.790219211487,2.66,,7.45981587623436,22.2,1.71482,35434066,50960.8942086685,81.211183161556,North America,High income,Canada
CHE,2014,9158000.0,4.31156299409097,83.1975609756098,43.1731934431674,136.137729869778,4.73,4.46464147518964,10.6761595852196,22.2,,8188649,90511.6484558843,74.7402679059582,Europe & Central Asia,High income,Switzerland
CHI,2014,,,81.6,,,,,,,,162726,64697.5485024325,32.6275595274837,Europe & Central Asia,High income,Channel Islands
CHL,2014,4601000.0,4.68737662371284,79.714,13.9369112350151,132.559670334991,2.11,3.7640034763261,21.8087186705955,27.0,0.37668,17864195,14529.6767206336,87.3133701497978,Latin America & Caribbean,High income,Chile
CHN,2014,128499000.0,7.54390764144927,76.714,14.4445199866037,92.6612034094217,3.57,,52.5096572089248,11.9,1.98475,1371860000,7781.06597484974,55.7502555847168,East Asia & Pacific,Upper middle income,China
CIV,2014,471000.0,0.490206046242236,57.772,0.517205353442549,90.1219840101242,,1.40399855602527,17.6747799713113,71.9,,24527395,1991.36539423404,49.0173144557368,Sub-Saharan Africa,Lower middle income,Côte d'Ivoire
CMR,2014,822000.0,0.314928068034826,59.13,0.0762968342593502,77.2399893326772,,7.31215061806796,51.6391324257464,76.9,,22059893,1649.4433905949,52.2993944376709,Sub-Saharan Africa,Lower middle income,Cameroon
COD,2014,334000.0,0.0633691910487466,58.236,0.0006377287306563,47.3232446178692,,0.359290987933954,36.3611333515498,92.9,,78403242,489.175952097319,40.9563873534225,Sub-Saharan Africa,Low income,"Congo, Dem. Rep."
COG,2014,229000.0,0.635369293307611,63.349,0.0100484738377935,99.0799617354116,,0.597614561680556,36.430610248924,62.1,,4975880,3601.2365808718,63.0075415618859,Sub-Saharan Africa,Lower middle income,"Congo, Rep."
COL,2014,2866000.0,1.75953717356061,75.95,10.7989878070274,118.822639860142,1.63,7.5519879183493,19.1389877563514,32.1,0.30317,46565429,8187.20824890084,77.1058449419909,Latin America & Caribbean,Upper middle income,Colombia
COM,2014,22799.9992370605,0.202814119320239,64.143,0.222486763934938,53.8297097833741,,50.1794658629427,9.17841752128082,68.0,,711503,1615.71709756316,30.0302906552932,Sub-Saharan Africa,Lower middle income,Comoros
CPV,2014,494000.0,0.933403237234465,73.788,3.72341048473043,119.724160007495,2.05,50.6765198253175,16.0402763102499,26.1,,512326,3985.60706548134,65.8085112712742,Sub-Saharan Africa,Lower middle income,Cabo Verde
CRI,2014,2760000.0,1.63095106225335,80.231,10.8312169257784,147.26739567441,1.17,18.9413096506464,18.3616133870552,37.6,0.55627,4767119,10911.4978703456,74.4866963181212,Latin America & Caribbean,Upper middle income,Costa Rica
CUB,2014,3014000.0,3.04521062360798,77.825,0.069051527254442,22.4242641732624,4.03,,9.11560118789653,23.2,0.41596,11285775,7146.70459051328,76.8442459106445,Latin America & Caribbean,Upper middle income,Cuba
CUW,2014,1129000.0,37.7262890532298,76.384,23.4282874923497,116.689390220994,,36.0405929338045,,1.4,,155909,19623.029993395,91.3082030810948,Latin America & Caribbean,High income,Curaçao
CYM,2014,1993000.0,9.17183803150139,77.865,39.0109707446808,151.361369680851,,,,0.0,,60160,75845.3060407986,100.0,Latin America & Caribbean,High income,Cayman Islands
CYP,2014,2558000.0,5.26035204098901,81.337,28.3005343866171,129.042983271375,2.42,19.117825465596,18.5304214787791,9.5,0.51205,1201801,26993.095703125,67.1230558819804,Europe & Central Asia,High income,Cyprus
CZE,2014,27166000.0,9.16597837581982,78.8243902439024,28.475360327904,132.288685248373,6.73,4.43445747875682,18.681045705784,14.8,1.94392,10525347,20038.4163180257,73.0995921041469,Europe & Central Asia,High income,Czechia
DEU,2014,32999000.0,8.88937039483839,81.090243902439,36.3409222955935,122.308668591557,8.19,3.54218428871782,13.4272572813693,14.0,2.82218,80982500,48959.5991203133,80.57574023743,Europe & Central Asia,High income,Germany
DJI,2014,,0.791961752491876,62.427,2.0047530858657,28.6271201146485,1.18,0.692443145698759,38.7623274866295,29.4,,1002717,2214.62084142432,70.8899032189478,Middle East & North Africa,Lower middle income,Djibouti
DMA,2014,370000.0,1.86428591057737,71.189,15.3254799425916,104.991971352649,3.92,79.3036259588744,8.97817292355302,9.9,,70373,8131.74876096735,69.4907847110252,Latin America & Caribbean,Upper middle income,Dominica
DNK,2014,28070000.0,5.9357124821143,80.7,41.4926377539648,126.869141573913,,3.93521136870979,11.0323428710692,30.2,2.91543,5643475,62520.4509747011,87.6823985731907,Europe & Central Asia,High income,Denmark
DOM,2014,5576000.0,2.0699866344335,73.145,5.81643518392854,80.495501539039,1.52,33.2102450361596,12.7798219156363,17.3,,10315528,6496.45166971142,74.1931533822153,Latin America & Caribbean,Upper middle income,Dominican Republic
DZA,2014,2301000.0,3.71740990081817,74.992,4.08032326259352,110.440351392657,1.64,0.496957474451068,16.1165663291136,0.1,,39205031,6094.69392314956,69.5468765157615,Middle East & North Africa,Lower middle income,Algeria
ECU,2014,1695000.0,2.76170217502084,76.141,8.22960271464069,103.558519410265,1.54,5.13772535912233,17.78596368057,12.2,0.43839,16035124,6405.79979300441,62.9232432195799,Latin America & Caribbean,Upper middle income,Ecuador
EGY,2014,9878000.0,2.19898024634231,69.911,3.14561708192958,97.7313128919015,1.34,16.9167392820722,43.5968296522207,5.4,0.63649,97528654,3133.39102265541,42.6825522284408,Middle East & North Africa,Lower middle income,"Egypt, Arab Rep."
ERI,2014,119000.0,,65.517,0.0064616743555206,13.4855143799717,1.24,,29.1416815998873,80.5,,3095173,,35.639720916748,Sub-Saharan Africa,Low income,Eritrea
ESP,2014,107144000.0,5.03382448723757,83.2292682926829,27.8358661570454,108.745818831037,2.95,,10.22461137596,17.3,1.23401,46460733,29707.765509467,79.1196713833488,Europe & Central Asia,High income,Spain
EST,2014,5804000.0,14.848819173174,77.0341463414634,28.2253745287009,144.360615678625,4.9,10.4529789983665,9.37028815022363,25.3,1.40794,1314545,20581.7898991695,68.2668382808032,Europe & Central Asia,High income,Estonia
ETH,2014,770000.0,0.119124014522654,62.927,0.466085305720848,30.1536033852735,,32.9956424946844,21.7734035744035,91.4,,101115610,549.986577082588,19.0262870788574,Sub-Saharan Africa,Low income,Ethiopia
FIN,2014,2731000.0,8.66072124349448,81.1804878048781,32.1970293411336,139.198825856641,4.53,5.37589264816251,7.35747194919289,41.2,3.16344,5461512,50073.7760815871,70.9879168940753,Europe & Central Asia,High income,Finland
FJI,2014,781000.0,1.32057470823182,66.581,1.35431594893116,95.4871755750148,1.88,42.8985432055016,5.49433926170456,33.2,,917585,5293.35676680464,54.0838287543856,East Asia & Pacific,Upper middle income,Fiji
FRA,2014,206599000.0,4.5720882491356,82.719512195122,40.142215573606,101.132290573498,6.35,7.7450011173577,11.3479530769135,13.2,2.27173,66312067,43148.0459288416,77.3524296788613,Europe & Central Asia,High income,France
FRO,2014,,12.2378485729495,81.5912048780488,35.8073829655599,120.19385440297,,,,6.5,,48427,60173.3057854661,37.9093894958496,Europe & Central Asia,High income,Faroe Islands
FSM,2014,35400.0015258789,1.44543575445849,65.294,2.8525037824274,,,,4.44778702195999,1.5,,108396,2915.23672460238,22.3046193122479,East Asia & Pacific,Lower middle income,"Micronesia, Fed. Sts."
GAB,2014,,2.7682657208219,66.07,0.545895949199327,148.237590091786,,0.515657060198805,28.7115755077277,81.3,,1978399,9201.36276648105,87.6236017962969,Sub-Saharan Africa,Upper middle income,Gabon
GBR,2014,35337000.0,6.49744049045117,81.3048780487805,36.5828488416012,120.958261038047,2.72,,12.1572167997075,6.6,2.26488,64619000,47746.9810645521,81.6355750750722,Europe & Central Asia,High income,United Kingdom
GEO,2014,5004000.0,2.41154199087738,73.105,15.8407410024372,142.390867606876,3.08,28.0166719103001,20.9305947312065,30.7,0.16991,3719414,4830.33486170249,57.0237612994258,Europe & Central Asia,Upper middle income,Georgia
GHA,2014,825000.0,0.536533377780147,62.832,0.250235435990938,108.270496910446,0.71,6.72936919048183,23.6327809168327,47.7,,28041592,1949.90832923846,53.0663398797148,Sub-Saharan Africa,Lower middle income,Ghana
GIB,2014,,15.5134849286092,82.644,39.6184439094261,115.807759119861,,,,0.0,,32813,,100.0,Europe & Central Asia,High income,Gibraltar
GIN,2014,33000.0,0.207492620606193,57.581,0.007844556453089,75.686895511554,,0.802782526215097,25.9717238462183,78.6,,11472924,765.146999389279,34.8177920826682,Sub-Saharan Africa,Lower middle income,Guinea
GMB,2014,156000.0,0.267684889136388,62.576,0.126725087409357,105.505264889158,1.05,40.9136664659458,35.9468890256394,53.2,,2164528,568.00453558864,58.6141799655551,Sub-Saharan Africa,Low income,"Gambia, The"
GNB,2014,36099.9984741211,0.157241166708388,59.476,0.0801207497234542,63.654183911294,,,30.2524068012234,87.3,,1741122,652.022501029449,41.7271995544434,Sub-Saharan Africa,Low income,Guinea-Bissau
GNQ,2014,,4.7338165294876,60.228,0.27724834765414,36.9002477447229,,,35.0158524363488,4.9,,1399828,15548.6624656619,65.5593240167184,Sub-Saharan Africa,Upper middle income,Equatorial Guinea
GRC,2014,24272000.0,6.18033726778447,81.3853658536585,28.9729450556431,111.488230327161,4.24,25.6441859322734,15.9602532913852,16.4,0.84553,10892413,21474.7257123892,77.3130486275866,Europe & Central Asia,High income,Greece
GRD,2014,387000.0,2.27549830763445,75.045,16.4817930116006,102.645182770827,3.54,81.0748905573701,9.41749477879839,11.0,,114132,7986.33421210788,35.9014624346562,Latin America & Caribbean,Upper middle income,Grenada
GRL,2014,,8.98918198774314,70.5082926829268,18.5142328164777,108.237053388639,,,1.92791245005633,12.5,,56295,50485.2244135291,85.6772384643555,Europe & Central Asia,High income,Greenland
GTM,2014,1739000.0,1.15097799430391,70.942,2.76585643479911,107.844073276377,0.62,9.26189306598113,27.4223137463517,66.2,0.02949,15681725,3689.14510410202,53.1458479013964,Latin America & Caribbean,Upper middle income,Guatemala
GUM,2014,1343000.0,,76.423,1.81284217396033,,,,4.58172500978383,0.7,,165486,33900.1486530583,94.0787476782557,East Asia & Pacific,High income,Guam
GUY,2014,206000.0,2.63234795184132,67.334,5.99618948621705,75.1635113473494,1.74,,16.0457196451689,24.0,,754229,5472.68820452237,26.4018152016157,Latin America & Caribbean,High income,Guyana
HKG,2014,60839000.0,6.39360052562418,83.9356097560976,31.1670836577521,231.702338725003,,7.46311086191683,,0.2,0.74014,7229500,40315.3739510191,100.0,East Asia & Pacific,High income,"Hong Kong SAR, China"
HND,2014,2082000.0,1.07522179045218,71.032,1.74169563203497,85.2365443166273,0.61,10.4373470147041,29.4737326253674,52.2,,9063122,2179.88171977271,53.8768089124249,Latin America & Caribbean,Lower middle income,Honduras
HRV,2014,51168000.0,3.97380490559031,77.7243902439024,23.3319089868678,105.732295385283,5.93,40.3618507921222,18.2337872404571,33.6,0.76744,4201598,14186.7712230471,55.4591834926844,Europe & Central Asia,High income,Croatia
HTI,2014,1127599.97558594,0.270538585794459,62.969,0.0,65.2574823572396,,34.7749351777275,15.2557099929414,77.8,,10373235,1460.18898613914,48.7723916158687,Latin America & Caribbean,Lower middle income,Haiti
HUN,2014,45984000.0,4.2655749757664,75.7634146341463,26.164233392363,118.895659080821,6.99,6.0879019623389,18.1685604365167,15.7,1.3437,9833038,14352.501883174,70.3071053512008,Europe & Central Asia,High income,Hungary
IDN,2014,9435000.0,1.81936331905513,69.292,1.31336301010966,125.767185647597,0.91,5.81771624956107,23.9061448888613,29.3,,258877399,3441.06808464008,52.5002136230469,East Asia & Pacific,Upper middle income,Indonesia
IMN,2014,,,80.199,,,,,,1.9,,83892,91885.4528718026,52.0997913403899,Europe & Central Asia,High income,Isle of Man
IND,2014,13107000.0,1.73000043156161,68.932,1.20020374567342,71.9366825449914,1.72,4.27444906724364,51.6872206933655,33.9,0.70158,1312277191,1553.88396075118,32.2288233408821,South Asia,Lower middle income,India
IRL,2014,8813000.0,7.37811780885705,81.3487804878049,27.0221858517779,105.460883393918,2.57,3.62346972211516,8.36819428856524,8.8,1.47756,4657740,57214.5379785709,62.535401730577,Europe & Central Asia,High income,Ireland
IRN,2014,4968000.0,8.28302078741615,75.635,7.53995804645147,84.5268986808859,1.78,,39.6402680545656,0.9,,81502045,5672.06372896319,72.8324070385223,Middle East & North Africa,Lower middle income,"Iran, Islamic Rep."
IRQ,2014,,4.81183968613452,69.679,,90.2871319578445,1.1,2.17877415285821,47.4866517700349,1.0,0.03835,36550059,6249.39226978969,69.6666641235352,Middle East & North Africa,Upper middle income,Iraq
